id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
46125383,Unincorporated Areas,Topanga,34.10102,-118.59098,Entire home/apt,275.0,2.0,113.0,2025-08-13,1.93,3.0,261.0,10.0,
52636706,City of Los Angeles,Venice,33.98896,-118.45149,Entire home/apt,288.0,4.0,172.0,2025-08-26,3.66,1.0,161.0,39.0,HSR24-001066
53115315,City of Los Angeles,Pico-Robertson,34.05109,-118.38383,Entire home/apt,220.0,30.0,2.0,2022-12-29,0.05,32.0,365.0,0.0,
11242811,City of Los Angeles,Reseda,34.20794,-118.52981,Entire home/apt,234.0,30.0,155.0,2025-04-01,1.34,49.0,338.0,3.0,Exempt - This listing is a bed and breakfast
48403437,Other Cities,Long Beach,33.838261,-118.181587,Entire home/apt,157.0,2.0,47.0,2025-07-07,1.21,1.0,177.0,33.0,NRP22-00481
53833510,Other Cities,Lakewood,33.86289,-118.13007,Private room,126.0,2.0,139.0,2025-07-26,3.1,2.0,358.0,29.0,
1186195510229311268,Other Cities,West Hollywood,34.076711857909004,-118.37772992417528,Entire home/apt,251.0,30.0,0.0,,0.0,136.0,363.0,0.0,
26425495,City of Los Angeles,Hollywood Hills West,34.1123,-118.3879,Private room,89.0,30.0,19.0,2025-05-01,0.22,3.0,275.0,1.0,
46205576,Other Cities,Culver City,34.00776,-118.41527,Entire home/apt,212.0,31.0,8.0,2024-06-24,0.15,38.0,231.0,0.0,
1418828986037525346,City of Los Angeles,Sawtelle,34.0250864847693,-118.44865882917138,Shared room,30.0,30.0,1.0,2025-05-13,0.27,8.0,335.0,1.0,HSR21-810120
981432750605177498,Other Cities,Calabasas,34.1045,-118.71117,Entire home/apt,516.0,2.0,9.0,2025-08-31,0.38,6.0,68.0,3.0,
777727585445592646,Other Cities,Culver City,34.00777,-118.38858,Entire home/apt,312.0,20.0,6.0,2024-08-05,0.19,1.0,121.0,0.0,
1377691885647999684,Other Cities,Long Beach,33.78444056956299,-118.13916025108242,Entire home/apt,100.0,31.0,0.0,,0.0,1.0,365.0,0.0,
961834,City of Los Angeles,West Los Angeles,34.04753494262695,-118.43470001220703,Entire home/apt,148.0,30.0,56.0,2025-08-08,0.38,48.0,241.0,2.0,
490221,City of Los Angeles,Brentwood,34.09742866420303,-118.50191207554863,Entire home/apt,300.0,31.0,47.0,2023-09-15,0.29,1.0,0.0,0.0,HSR20-001460
615361227758098382,Other Cities,Inglewood,33.97187,-118.369003,Private room,81.0,31.0,6.0,2022-09-12,0.15,4.0,229.0,0.0,
52269320,Other Cities,Manhattan Beach,33.88779,-118.38796,Entire home/apt,139.0,30.0,6.0,2023-03-20,0.14,10.0,325.0,0.0,
43913058,Other Cities,Pomona,34.09752,-117.73717,Private room,108.0,1.0,149.0,2025-08-18,2.37,5.0,259.0,23.0,
1341543371686758031,City of Los Angeles,Westlake,34.07387,-118.28503,Private room,22.0,30.0,0.0,,0.0,23.0,324.0,0.0,
20946239,City of Los Angeles,Venice,33.99512,-118.48077,Entire home/apt,117.0,3.0,361.0,2025-08-16,3.75,2.0,245.0,38.0,HSR19-000002
40208068,City of Los Angeles,Pico-Union,34.04831,-118.2788,Entire home/apt,77.0,30.0,44.0,2022-09-02,0.63,1.0,365.0,0.0,Exempt - This listing is a transient occupancy residential structure
558076633816876587,City of Los Angeles,Hollywood,34.10074,-118.33734,Entire home/apt,1750.0,30.0,0.0,,0.0,3.0,364.0,0.0,
1437223897190280671,Other Cities,Hermosa Beach,33.86281313591329,-118.39909150570503,Entire home/apt,97.0,31.0,0.0,,0.0,8.0,315.0,0.0,
50193098,City of Los Angeles,Pico-Robertson,34.05128,-118.38246,Entire home/apt,198.0,30.0,0.0,,0.0,32.0,365.0,0.0,
778398335240658019,City of Los Angeles,Sherman Oaks,34.1367759,-118.4367323,Entire home/apt,1835.0,30.0,0.0,,0.0,1.0,177.0,0.0,
742097967407535172,Other Cities,Long Beach,33.760130895547654,-118.14351753628084,Entire home/apt,203.0,2.0,119.0,2025-08-27,3.43,1.0,235.0,36.0,NRP22-01007
1418448094487977510,City of Los Angeles,Chinatown,34.06265,-118.24454,Private room,61.0,30.0,0.0,,0.0,5.0,365.0,0.0,
1025111,Other Cities,Palmdale,34.57101,-118.13765,Entire home/apt,127.0,5.0,30.0,2024-09-29,0.22,14.0,365.0,1.0,
925476377781419167,Other Cities,Manhattan Beach,33.88325,-118.40926,Entire home/apt,173.0,1.0,106.0,2025-08-18,5.77,4.0,124.0,57.0,
874103006378110365,City of Los Angeles,North Hollywood,34.16036328684866,-118.37172959367457,Entire home/apt,96.0,30.0,0.0,,0.0,1.0,178.0,0.0,
1361968186907673294,City of Los Angeles,Fairfax,34.06992,-118.35044,Entire home/apt,195.0,1.0,13.0,2025-08-10,2.25,10.0,122.0,13.0,Exempt - This listing is a hotel or motel
1497559705024395280,Unincorporated Areas,Marina del Rey,33.97947,-118.45193,Entire home/apt,258.0,2.0,0.0,,0.0,6.0,363.0,0.0,
1431613053761940779,City of Los Angeles,Exposition Park,34.0238299,-118.30796,Private room,56.0,30.0,0.0,,0.0,204.0,126.0,0.0,
1490695146586170562,City of Los Angeles,Beverly Grove,34.06768,-118.36276,Entire home/apt,1260.0,31.0,0.0,,0.0,6.0,365.0,0.0,
1419921577559559020,Other Cities,Glendale,34.15055,-118.21925,Entire home/apt,194.0,2.0,5.0,2025-08-25,1.46,6.0,349.0,5.0,
817047346232011953,Other Cities,Hawthorne,33.904106398310496,-118.36070619965426,Entire home/apt,146.0,2.0,142.0,2025-08-31,4.56,8.0,342.0,53.0,
727587069090912523,Other Cities,Glendora,34.14948,-117.87602,Entire home/apt,436.0,1.0,101.0,2025-08-17,2.87,10.0,346.0,29.0,
1370466399794891771,City of Los Angeles,Manchester Square,33.962159148653974,-118.31238719979468,Entire home/apt,95.0,30.0,0.0,,0.0,1.0,177.0,0.0,
753752822796969990,City of Los Angeles,Westchester,33.96423572042325,-118.3929522420922,Entire home/apt,120.0,30.0,64.0,2025-08-24,2.47,1.0,333.0,2.0,HSR23-002318
1343085677804803214,Other Cities,Long Beach,33.75271,-118.12143,Entire home/apt,270.0,31.0,0.0,,0.0,1.0,358.0,0.0,
1311145334257364525,Unincorporated Areas,Lennox,33.93627,-118.35404,Shared room,57.0,1.0,44.0,2025-08-17,5.43,9.0,159.0,44.0,
1059842259523133386,City of Los Angeles,Hollywood Hills West,34.10593,-118.38871,Entire home/apt,3569.0,7.0,0.0,,0.0,79.0,180.0,0.0,HSR25-000709
46162767,City of Los Angeles,Valley Village,34.15857,-118.41374,Private room,228.0,1.0,30.0,2023-06-18,0.52,13.0,268.0,0.0,Exempt - This listing is a hotel or motel
881782894468185997,City of Los Angeles,Hollywood,34.1050164,-118.3287151,Entire home/apt,94.0,30.0,0.0,,0.0,1.0,364.0,0.0,
17697316,City of Los Angeles,Hollywood Hills West,34.10097,-118.38171,Entire home/apt,600.0,31.0,2.0,2019-09-03,0.03,7.0,365.0,0.0,
1117567985314439263,City of Los Angeles,Hollywood Hills West,34.09791506717183,-118.36708722436846,Entire home/apt,540.0,2.0,19.0,2024-10-14,1.11,1.0,180.0,3.0,HSR24-000455
821395010110855661,City of Los Angeles,Lake Balboa,34.196887468008846,-118.50105418660617,Entire home/apt,219.0,60.0,56.0,2025-06-30,1.97,2.0,337.0,17.0,HSR23-000614
1045938593040372657,Other Cities,San Dimas,34.0835317,-117.8290593,Private room,45.0,15.0,1.0,2025-05-31,0.32,2.0,347.0,1.0,
787181025385720096,City of Los Angeles,Harbor Gateway,33.8281442897617,-118.3036034197922,Entire home/apt,145.0,30.0,6.0,2025-08-18,0.21,3.0,244.0,2.0,
4141906,Other Cities,Manhattan Beach,33.88034,-118.40484,Entire home/apt,700.0,30.0,1.0,2014-12-28,0.01,2.0,364.0,0.0,
1357443230238645980,City of Los Angeles,Del Rey,33.98964,-118.42358,Entire home/apt,126.0,30.0,4.0,2025-05-02,0.66,4.0,351.0,4.0,HSR24-001175
1380706407527692603,Unincorporated Areas,Valinda,34.041369972963686,-117.93447583108886,Entire home/apt,149.0,28.0,2.0,2025-07-01,0.57,1.0,365.0,2.0,
52721443,Other Cities,Azusa,34.13289,-117.90431,Entire home/apt,76.0,3.0,37.0,2025-05-28,0.79,1.0,259.0,6.0,
28260101,City of Los Angeles,Winnetka,34.22908,-118.5686,Private room,69.0,1.0,226.0,2025-08-24,2.67,2.0,85.0,83.0,HSR23-001113
1272125257755408940,Other Cities,Walnut,34.01442,-117.86305,Entire home/apt,61.0,2.0,53.0,2025-08-27,5.34,42.0,237.0,53.0,
1401056174901961539,City of Los Angeles,Venice,33.988455098376264,-118.4597551803236,Entire home/apt,153.0,30.0,0.0,,0.0,4.0,310.0,0.0,Exempt - This listing is a bed and breakfast
1189821231232127109,City of Los Angeles,Hollywood,34.105032973353694,-118.3241857979814,Entire home/apt,316.0,30.0,0.0,,0.0,136.0,363.0,0.0,
1057271034273775979,Other Cities,Lakewood,33.841775,-118.1631848,Entire home/apt,118.0,28.0,6.0,2025-06-30,0.31,1.0,337.0,3.0,
638716648697151922,Other Cities,Lancaster,34.70167922973633,-118.15201568603516,Entire home/apt,47.0,1.0,233.0,2025-08-29,5.89,18.0,321.0,53.0,
857162793219142551,City of Los Angeles,Tarzana,34.17673341786396,-118.53036028010318,Entire home/apt,389.0,30.0,17.0,2025-07-30,0.59,2.0,334.0,12.0,
1371269594367247639,Other Cities,El Monte,34.07415208762761,-118.01902425544155,Entire home/apt,79.0,2.0,6.0,2025-08-05,1.75,32.0,361.0,6.0,
1395191412882985586,City of Los Angeles,Koreatown,34.0574313,-118.2944582,Entire home/apt,125.0,30.0,1.0,2025-06-21,0.41,204.0,270.0,1.0,
600158011772181414,Unincorporated Areas,Vincent,34.1058102,-117.9228635,Entire home/apt,126.0,3.0,101.0,2025-09-01,2.62,1.0,191.0,38.0,
3612212,City of Los Angeles,Mount Washington,34.09575,-118.21349,Private room,72.0,2.0,310.0,2025-08-25,2.36,1.0,14.0,22.0,HSR24-003404
1081157840114196697,Other Cities,Long Beach,33.773168,-118.194654,Private room,50.0,31.0,0.0,,0.0,9.0,270.0,0.0,
1044922578216156124,Unincorporated Areas,Rowland Heights,33.9794589,-117.8989478,Entire home/apt,92.0,1.0,54.0,2025-08-18,2.7,1.0,356.0,34.0,
1161812743623433693,City of Los Angeles,Reseda,34.19104,-118.55479,Entire home/apt,120.0,30.0,1.0,2025-07-24,0.71,1.0,363.0,1.0,
1195591416091241169,City of Los Angeles,Koreatown,34.06398,-118.29594,Private room,23.0,30.0,1.0,2024-12-26,0.12,28.0,242.0,1.0,
1395731248227071083,Other Cities,Bell,33.97236,-118.17531,Entire home/apt,92.0,1.0,8.0,2025-08-05,1.69,1.0,314.0,8.0,
1446565785033329753,City of Los Angeles,Pico-Robertson,34.05389,-118.38143,Entire home/apt,113.0,30.0,0.0,,0.0,1.0,91.0,0.0,
780427792290456510,Other Cities,Lancaster,34.6787908,-118.2065682,Private room,400.0,1.0,0.0,,0.0,1.0,358.0,0.0,
842202916100150618,City of Los Angeles,Exposition Park,34.014214074535204,-118.29865610551278,Entire home/apt,169.0,1.0,142.0,2025-08-22,4.72,13.0,126.0,67.0,HSR23-002278
1412037120888906319,City of Los Angeles,Jefferson Park,34.02799440820011,-118.31488728670621,Entire home/apt,144.0,30.0,0.0,,0.0,1.0,364.0,0.0,Exempt - This listing is a bed and breakfast
52901057,Other Cities,Manhattan Beach,33.89379,-118.41482,Entire home/apt,419.0,120.0,0.0,,0.0,1.0,365.0,0.0,
730111349945393342,Unincorporated Areas,East Los Angeles,34.05395,-118.17016,Private room,238.0,3.0,4.0,2024-06-01,0.12,1.0,365.0,0.0,
1441536980379058519,City of Los Angeles,Winnetka,34.20644,-118.58703,Entire home/apt,229.0,1.0,8.0,2025-09-01,4.14,2.0,350.0,8.0,HSR25-001059
1465483167035788306,Unincorporated Areas,Rowland Heights,33.991772585942705,-117.88260770204027,Entire home/apt,73.0,2.0,13.0,2025-08-29,7.96,4.0,232.0,13.0,
1267725713302679121,Other Cities,Baldwin Park,34.07759916921386,-117.97679867427472,Entire home/apt,69.0,2.0,22.0,2025-07-14,2.08,3.0,352.0,22.0,
51237101,City of Los Angeles,Westwood,34.06496,-118.426132,Entire home/apt,129.0,30.0,4.0,2023-01-14,0.08,8.0,45.0,0.0,
891473526247731958,City of Los Angeles,Tarzana,34.1590773,-118.5522049,Entire home/apt,126.0,30.0,32.0,2024-05-19,1.21,1.0,62.0,0.0,HSR23-001706
1189554006831591153,City of Los Angeles,Venice,33.9888854,-118.4702904,Entire home/apt,328.0,2.0,29.0,2025-08-22,2.17,4.0,339.0,27.0,HSR24-001669
19135435,Other Cities,Long Beach,33.75653,-118.12834,Entire home/apt,298.0,3.0,152.0,2025-08-08,1.68,1.0,73.0,12.0,PRP22-00906
1135796155730043121,City of Los Angeles,Exposition Park,34.01099,-118.29839,Private room,31.0,30.0,2.0,2025-03-25,0.15,13.0,62.0,1.0,
43245287,City of Los Angeles,Venice,33.99657,-118.46221,Entire home/apt,152.0,175.0,0.0,,0.0,3.0,245.0,0.0,
1120482450797374261,Other Cities,Glendora,34.1246169,-117.8745719,Entire home/apt,259.0,2.0,15.0,2025-08-04,0.9,20.0,355.0,4.0,
1441409380669074020,City of Los Angeles,Venice,33.98886,-118.47521,Entire home/apt,234.0,30.0,0.0,,0.0,2.0,365.0,0.0,
675418095311402651,Other Cities,Santa Monica,34.02049,-118.46851,Entire home/apt,134.0,1.0,168.0,2025-08-26,4.72,2.0,266.0,43.0,000000
1032825560719684830,City of Los Angeles,Highland Park,34.12282967276141,-118.18178283329085,Entire home/apt,132.0,1.0,81.0,2025-08-26,4.92,1.0,318.0,50.0,HSR24-000446
1316978297526399436,City of Los Angeles,Adams-Normandie,34.03482736318674,-118.29680678424862,Private room,128.0,5.0,17.0,2025-08-17,2.6,1.0,165.0,17.0,HSR24-003325
11048685,Other Cities,Manhattan Beach,33.88672,-118.41267,Entire home/apt,470.0,30.0,0.0,,0.0,1.0,213.0,0.0,
1274887704663514662,City of Los Angeles,North Hollywood,34.19221193114176,-118.39496654495166,Entire home/apt,580.0,2.0,6.0,2025-07-13,1.18,68.0,341.0,6.0,HSR24-003501
28204957,City of Los Angeles,Echo Park,34.08073,-118.26298,Entire home/apt,111.0,60.0,15.0,2024-11-02,0.18,3.0,175.0,1.0,
27465540,Other Cities,La Puente,34.04425,-117.94777,Private room,71.0,1.0,76.0,2024-05-25,1.54,7.0,28.0,0.0,
892877130807292569,City of Los Angeles,Studio City,34.14392,-118.38105,Entire home/apt,243.0,30.0,0.0,,0.0,1.0,269.0,0.0,
897932437472968877,City of Los Angeles,Atwater Village,34.12023266340782,-118.25924282796728,Entire home/apt,109.0,1.0,146.0,2025-08-31,5.46,1.0,135.0,67.0,HSR23-001783
1425578311858557208,Other Cities,El Segundo,33.90221,-118.41747,Entire home/apt,395.0,20.0,0.0,,0.0,12.0,365.0,0.0,
1146657368980103412,Other Cities,Santa Monica,34.01503,-118.49377,Entire home/apt,210.0,30.0,1.0,2024-07-01,0.07,1.0,207.0,0.0,
549419308178997036,Other Cities,Redondo Beach,33.87277,-118.36939,Entire home/apt,1197.0,3.0,0.0,,0.0,1.0,365.0,0.0,
1187890040453944617,City of Los Angeles,Beverly Crest,34.10581,-118.40669,Entire home/apt,1004.0,30.0,0.0,,0.0,7.0,365.0,0.0,HSR23-002310
1390415050583907348,Other Cities,Carson,33.81848696991311,-118.28540580866694,Entire home/apt,90.0,1.0,3.0,2025-06-13,0.71,1.0,364.0,3.0,
1237094705166166960,Other Cities,Downey,33.932450799305045,-118.12528867274523,Private room,64.0,1.0,0.0,,0.0,3.0,364.0,0.0,
1345016966871782897,City of Los Angeles,Downtown,34.04476,-118.25663,Private room,155.0,1.0,0.0,,0.0,26.0,364.0,0.0,Exempt - This listing is a hotel or motel
753660222896128281,Other Cities,Long Beach,33.7773,-118.19322,Entire home/apt,143.0,1.0,153.0,2025-08-29,6.03,1.0,328.0,52.0,NRP22-01093
1491475196722910913,City of Los Angeles,Westlake,34.0587396,-118.2616971,Entire home/apt,180.0,2.0,1.0,2025-08-24,1.0,23.0,359.0,1.0,Exempt - This listing is a hotel or motel
1454022288913108475,Other Cities,Downey,33.95113,-118.14465,Entire home/apt,264.0,2.0,3.0,2025-08-04,2.0,1.0,177.0,3.0,
1117498138781179228,City of Los Angeles,Sylmar,34.3181059,-118.4262254,Entire home/apt,128.0,30.0,1.0,2024-09-16,0.09,1.0,274.0,1.0,
1362702800346437356,City of Los Angeles,Pico-Union,34.05076157576463,-118.28052989938735,Entire home/apt,77.0,30.0,0.0,,0.0,3.0,365.0,0.0,
954492576985595718,Other Cities,Covina,34.0961722,-117.8547457,Entire home/apt,180.0,2.0,40.0,2025-08-13,1.64,1.0,248.0,6.0,
1370395843609820732,City of Los Angeles,Exposition Park,34.02484,-118.29663,Private room,61.0,30.0,0.0,,0.0,1.0,364.0,0.0,
1386149094489619122,Other Cities,Temple City,34.108575081477575,-118.05889709874586,Entire home/apt,123.0,28.0,0.0,,0.0,13.0,180.0,0.0,
1186217,City of Los Angeles,Beverly Crest,34.107576053719114,-118.43528076729726,Entire home/apt,536.0,30.0,128.0,2021-03-22,0.87,1.0,365.0,0.0,HSR19-002739
35769363,Other Cities,Santa Monica,34.03229,-118.50832,Entire home/apt,245.0,31.0,41.0,2023-12-30,0.55,1.0,358.0,0.0,HSR19-002009
1071325464726462536,Other Cities,Whittier,33.970810593154575,-118.02830173723584,Private room,55.0,1.0,13.0,2025-07-30,0.68,4.0,79.0,8.0,
1087933622339787172,City of Los Angeles,Venice,33.9900436705795,-118.45633784628765,Entire home/apt,162.0,30.0,3.0,2025-07-21,0.21,3.0,150.0,1.0,
14641514,Unincorporated Areas,Rowland Heights,33.99046,-117.89987,Entire home/apt,141.0,4.0,176.0,2025-08-23,1.6,4.0,185.0,36.0,
640719871020628056,City of Los Angeles,Highland Park,34.12362,-118.1964,Entire home/apt,357.0,30.0,10.0,2025-08-10,2.65,1.0,208.0,10.0,HSR24-002234
744211494292388894,Other Cities,Lancaster,34.6717714,-118.1762181,Private room,62.0,2.0,13.0,2024-07-29,0.38,1.0,364.0,0.0,
